Model,Omics,Subtype,R2,N
CHIEF (ABMIL),Pathomics,Wound Healing,0.1532452784126469,214
CHIEF (ABMIL),Pathomics,Inflammatory,0.38189172470916555,311
LVMMed (SPARRA),Radiomics,IFN-gamma Dominant,-0.09034740802930363,267
LVMMed (SPARRA),Radiomics,Lymphocyte Depleted,-0.7832668202961564,94
LVMMed (SPARRA),Radiomics,Wound Healing,-0.31589852745408353,214
LVMMed (SPARRA),Radiomics,Inflammatory,-0.08937126115376781,311
LVMMed (ABMIL),Radiomics,IFN-gamma Dominant,-0.034311020740464215,267
LVMMed (ABMIL),Radiomics,Lymphocyte Depleted,-1.0560900408217502,94
LVMMed (ABMIL),Radiomics,Wound Healing,-0.41561352390424,214
LVMMed (ABMIL),Radiomics,Inflammatory,-0.056938278295204814,311
LVMMed+UNI (MEAN),Radiopathomics,IFN-gamma Dominant,0.45242347711001785,267
LVMMed+UNI (MEAN),Radiopathomics,Lymphocyte Depleted,-0.04161659608338586,94
LVMMed+UNI (MEAN),Radiopathomics,Wound Healing,0.15997814757457718,214
LVMMed+UNI (MEAN),Radiopathomics,Inflammatory,0.3109328159720115,311
UNI (SPARRA),Pathomics,IFN-gamma Dominant,0.5839619288277278,267
UNI (SPARRA),Pathomics,Lymphocyte Depleted,0.11942260190281584,94
UNI (SPARRA),Pathomics,Wound Healing,0.22731370002061968,214
UNI (SPARRA),Pathomics,Inflammatory,0.4519600922196937,311
LVMMed+UNI (SPARRA),Radiopathomics,IFN-gamma Dominant,0.557600014143758,267
LVMMed+UNI (SPARRA),Radiopathomics,Lymphocyte Depleted,0.15511021067890018,94
LVMMed+UNI (SPARRA),Radiopathomics,Wound Healing,0.19803465634510575,214
LVMMed+UNI (SPARRA),Radiopathomics,Inflammatory,0.43185549904858556,311
LVMMed+UNI (ABMIL),Radiopathomics,IFN-gamma Dominant,0.5255193344170934,267
LVMMed+UNI (ABMIL),Radiopathomics,Lymphocyte Depleted,-0.15102753957615933,94
LVMMed+UNI (ABMIL),Radiopathomics,Wound Healing,0.07157217433226704,214
LVMMed+UNI (ABMIL),Radiopathomics,Inflammatory,0.405428989894285,311
UNI (MEAN),Pathomics,IFN-gamma Dominant,0.4895248659626451,267
UNI (MEAN),Pathomics,Lymphocyte Depleted,-0.06703249017709112,94
UNI (MEAN),Pathomics,Wound Healing,0.25449881625561255,214
UNI (MEAN),Pathomics,Inflammatory,0.33671548111777183,311
LVMMed (MEAN),Radiomics,IFN-gamma Dominant,-0.07414016536087065,267
LVMMed (MEAN),Radiomics,Lymphocyte Depleted,-0.8512838264914901,94
LVMMed (MEAN),Radiomics,Wound Healing,-0.3486637101529073,214
LVMMed (MEAN),Radiomics,Inflammatory,-0.07389008765626537,311
UNI (ABMIL),Pathomics,IFN-gamma Dominant,0.5064098180568193,267
UNI (ABMIL),Pathomics,Lymphocyte Depleted,0.01893795042189783,94
UNI (ABMIL),Pathomics,Wound Healing,0.12115857260835183,214
UNI (ABMIL),Pathomics,Inflammatory,0.4190604785371229,311
FMCIB+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.29414993092888153,267
FMCIB+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.2664802050586865,94
FMCIB+CONCH (MEAN),Radiopathomics,Wound Healing,-0.2134900361654153,214
FMCIB+CONCH (MEAN),Radiopathomics,Inflammatory,0.15456541522472111,311
LVMMed+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.4002132702446112,267
LVMMed+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.08032140849743619,94
LVMMed+CONCH (MEAN),Radiopathomics,Wound Healing,0.15782416019196133,214
LVMMed+CONCH (MEAN),Radiopathomics,Inflammatory,0.35925681706398516,311
CONCH (SPARRA),Pathomics,IFN-gamma Dominant,0.508328390424746,267
CONCH (SPARRA),Pathomics,Lymphocyte Depleted,0.059368780519571285,94
CONCH (SPARRA),Pathomics,Wound Healing,0.1684144357454853,214
CONCH (SPARRA),Pathomics,Inflammatory,0.4234712615062892,311
LVMMed+CONCH (SPARRA),Radiopathomics,IFN-gamma Dominant,0.5026133448076374,267
LVMMed+CONCH (SPARRA),Radiopathomics,Lymphocyte Depleted,0.12464261363871898,94
LVMMed+CONCH (SPARRA),Radiopathomics,Wound Healing,0.16068278746926368,214
LVMMed+CONCH (SPARRA),Radiopathomics,Inflammatory,0.3924108736214692,311
LVMMed+CONCH (ABMIL),Radiopathomics,IFN-gamma Dominant,0.5011172571926351,267
LVMMed+CONCH (ABMIL),Radiopathomics,Lymphocyte Depleted,0.016667532389723072,94
LVMMed+CONCH (ABMIL),Radiopathomics,Wound Healing,0.17837384920980226,214
LVMMed+CONCH (ABMIL),Radiopathomics,Inflammatory,0.4217224538810693,311
CONCH (MEAN),Pathomics,IFN-gamma Dominant,0.44468073824933285,267
CONCH (MEAN),Pathomics,Lymphocyte Depleted,-0.16365798716896363,94
CONCH (MEAN),Pathomics,Wound Healing,0.1764740747144382,214
CONCH (MEAN),Pathomics,Inflammatory,0.41722274819371563,311
CONCH (ABMIL),Pathomics,IFN-gamma Dominant,0.5499302763258103,267
CONCH (ABMIL),Pathomics,Lymphocyte Depleted,0.05877279631080845,94
CONCH (ABMIL),Pathomics,Wound Healing,0.18513993105533866,214
CONCH (ABMIL),Pathomics,Inflammatory,0.492305171645823,311
FMCIB+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.3126143476717038,267
FMCIB+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,-0.3771940708011907,94
FMCIB+CHIEF (MEAN),Radiopathomics,Wound Healing,-0.19024336022000754,214
FMCIB+CHIEF (MEAN),Radiopathomics,Inflammatory,0.13622622795675443,311
pyradiomics+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.39626014216197925,267
pyradiomics+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.21208517430236018,94
pyradiomics+CONCH (MEAN),Radiopathomics,Wound Healing,0.14258093411734152,214
pyradiomics+CONCH (MEAN),Radiopathomics,Inflammatory,0.3470381631739953,311
pyradiomics+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.31563820018485544,267
pyradiomics+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,-0.3401390124528134,94
pyradiomics+CHIEF (MEAN),Radiopathomics,Wound Healing,0.0850907153757634,214
pyradiomics+CHIEF (MEAN),Radiopathomics,Inflammatory,0.2883011311697071,311
