Model,Omics,CIndex_mean,CIndex_low,CIndex_high,N
BiomedParse (SPARRA),Radiomics,0.7113963342967984,0.6685086208924826,0.7545683629177664,517
CHIEF (ABMIL),Pathomics,0.7822842979804575,0.7419226427595382,0.819644444947055,517
LVMMed+CHIEF (ABMIL),Radiopathomics,0.7715035162640336,0.7306426583515833,0.8126179669032819,517
