Model,Omics,Subtype,R2,N
BiomedParse+CHIEF (SPARRA),Radiopathomics,Wound Healing,0.41514782896105096,214
BiomedParse+CHIEF (SPARRA),Radiopathomics,Inflammatory,0.323433050799264,311
BiomedParse+CHIEF (ABMIL),Radiopathomics,IFN-gamma Dominant,0.37944526792372935,267
BiomedParse+CHIEF (ABMIL),Radiopathomics,Lymphocyte Depleted,0.39131874769990527,94
BiomedParse+CHIEF (ABMIL),Radiopathomics,Wound Healing,0.4078358610596843,214
BiomedParse+CHIEF (ABMIL),Radiopathomics,Inflammatory,0.04385762348460476,311
LVMMed+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.2896804155781485,267
LVMMed+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,0.29214991699278925,94
LVMMed+CHIEF (MEAN),Radiopathomics,Wound Healing,0.3642283154307111,214
LVMMed+CHIEF (MEAN),Radiopathomics,Inflammatory,0.11982139807605485,311
CHIEF (SPARRA),Pathomics,IFN-gamma Dominant,0.3715866168709574,267
CHIEF (SPARRA),Pathomics,Lymphocyte Depleted,0.3152421967319272,94
CHIEF (SPARRA),Pathomics,Wound Healing,0.41794697240133283,214
CHIEF (SPARRA),Pathomics,Inflammatory,0.3256377215922287,311
LVMMed+CHIEF (SPARRA),Radiopathomics,IFN-gamma Dominant,0.34518462562630314,267
LVMMed+CHIEF (SPARRA),Radiopathomics,Lymphocyte Depleted,0.30264104203419073,94
LVMMed+CHIEF (SPARRA),Radiopathomics,Wound Healing,0.42177139820961684,214
LVMMed+CHIEF (SPARRA),Radiopathomics,Inflammatory,0.31913644604367,311
LVMMed+CHIEF (ABMIL),Radiopathomics,IFN-gamma Dominant,0.37455936098272835,267
LVMMed+CHIEF (ABMIL),Radiopathomics,Lymphocyte Depleted,0.4208389762929666,94
LVMMed+CHIEF (ABMIL),Radiopathomics,Wound Healing,0.4099187146113946,214
LVMMed+CHIEF (ABMIL),Radiopathomics,Inflammatory,0.03750847261683388,311
CHIEF (MEAN),Pathomics,IFN-gamma Dominant,0.2951616641444107,267
CHIEF (MEAN),Pathomics,Lymphocyte Depleted,0.3000418504973258,94
CHIEF (MEAN),Pathomics,Wound Healing,0.37147402005424734,214
CHIEF (MEAN),Pathomics,Inflammatory,0.12872590319666577,311
CHIEF (ABMIL),Pathomics,IFN-gamma Dominant,0.38113804708156385,267
CHIEF (ABMIL),Pathomics,Lymphocyte Depleted,0.4217924172908557,94
CHIEF (ABMIL),Pathomics,Wound Healing,0.4100137212562752,214
CHIEF (ABMIL),Pathomics,Inflammatory,0.05054585282490642,311
LVMMed (SPARRA),Radiomics,IFN-gamma Dominant,-0.4489968421686965,267
LVMMed (SPARRA),Radiomics,Lymphocyte Depleted,-0.48697104980417527,94
LVMMed (SPARRA),Radiomics,Wound Healing,-0.20820462859755207,214
LVMMed (SPARRA),Radiomics,Inflammatory,-1.0936194438296125,311
LVMMed (ABMIL),Radiomics,IFN-gamma Dominant,-0.6939566421779182,267
LVMMed (ABMIL),Radiomics,Lymphocyte Depleted,-0.934972130355368,94
LVMMed (ABMIL),Radiomics,Wound Healing,-0.49743306407199595,214
LVMMed (ABMIL),Radiomics,Inflammatory,-1.1635904497839666,311
LVMMed+UNI (MEAN),Radiopathomics,IFN-gamma Dominant,0.3323174017123077,267
LVMMed+UNI (MEAN),Radiopathomics,Lymphocyte Depleted,0.4401481911860379,94
LVMMed+UNI (MEAN),Radiopathomics,Wound Healing,0.4022220688046275,214
LVMMed+UNI (MEAN),Radiopathomics,Inflammatory,0.20905130450008513,311
UNI (SPARRA),Pathomics,IFN-gamma Dominant,0.4048219498984653,267
UNI (SPARRA),Pathomics,Lymphocyte Depleted,0.43775247551803653,94
UNI (SPARRA),Pathomics,Wound Healing,0.4738645648347527,214
UNI (SPARRA),Pathomics,Inflammatory,0.36262718396154814,311
LVMMed+UNI (SPARRA),Radiopathomics,IFN-gamma Dominant,0.41121148668025376,267
LVMMed+UNI (SPARRA),Radiopathomics,Lymphocyte Depleted,0.4205136280260766,94
LVMMed+UNI (SPARRA),Radiopathomics,Wound Healing,0.4682495462361006,214
LVMMed+UNI (SPARRA),Radiopathomics,Inflammatory,0.3618930268383086,311
LVMMed+UNI (ABMIL),Radiopathomics,IFN-gamma Dominant,0.4604048005008258,267
LVMMed+UNI (ABMIL),Radiopathomics,Lymphocyte Depleted,0.46011985694281854,94
LVMMed+UNI (ABMIL),Radiopathomics,Wound Healing,0.4460210150251671,214
LVMMed+UNI (ABMIL),Radiopathomics,Inflammatory,0.27697226215964577,311
UNI (MEAN),Pathomics,IFN-gamma Dominant,0.3366411264863718,267
UNI (MEAN),Pathomics,Lymphocyte Depleted,0.4385878315225319,94
UNI (MEAN),Pathomics,Wound Healing,0.40522416783851245,214
UNI (MEAN),Pathomics,Inflammatory,0.22857975376365336,311
LVMMed (MEAN),Radiomics,IFN-gamma Dominant,-0.40653134839591565,267
LVMMed (MEAN),Radiomics,Lymphocyte Depleted,-0.7155990399364909,94
LVMMed (MEAN),Radiomics,Wound Healing,-0.20246039587256237,214
LVMMed (MEAN),Radiomics,Inflammatory,-1.5856527772291735,311
UNI (ABMIL),Pathomics,IFN-gamma Dominant,0.4665110105487331,267
UNI (ABMIL),Pathomics,Lymphocyte Depleted,0.4505515049871075,94
UNI (ABMIL),Pathomics,Wound Healing,0.44625342507775323,214
UNI (ABMIL),Pathomics,Inflammatory,0.2914748419358103,311
FMCIB+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.3137193348065581,267
FMCIB+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,0.27849126735164287,94
FMCIB+CONCH (MEAN),Radiopathomics,Wound Healing,0.34256491339186157,214
FMCIB+CONCH (MEAN),Radiopathomics,Inflammatory,0.19184650037365603,311
LVMMed+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.3206091338483008,267
LVMMed+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,0.2880827721113498,94
LVMMed+CONCH (MEAN),Radiopathomics,Wound Healing,0.3363428276200867,214
LVMMed+CONCH (MEAN),Radiopathomics,Inflammatory,0.18608007967294404,311
CONCH (SPARRA),Pathomics,IFN-gamma Dominant,0.3767722500108478,267
CONCH (SPARRA),Pathomics,Lymphocyte Depleted,0.23974320124637305,94
CONCH (SPARRA),Pathomics,Wound Healing,0.3973944363773648,214
CONCH (SPARRA),Pathomics,Inflammatory,0.2628690579504852,311
LVMMed+CONCH (SPARRA),Radiopathomics,IFN-gamma Dominant,0.3816899837775347,267
LVMMed+CONCH (SPARRA),Radiopathomics,Lymphocyte Depleted,0.23173640673628726,94
LVMMed+CONCH (SPARRA),Radiopathomics,Wound Healing,0.3930795851316181,214
LVMMed+CONCH (SPARRA),Radiopathomics,Inflammatory,0.254902647168294,311
LVMMed+CONCH (ABMIL),Radiopathomics,IFN-gamma Dominant,0.3691907546271671,267
LVMMed+CONCH (ABMIL),Radiopathomics,Lymphocyte Depleted,0.23594594372472188,94
LVMMed+CONCH (ABMIL),Radiopathomics,Wound Healing,0.4091311644048612,214
LVMMed+CONCH (ABMIL),Radiopathomics,Inflammatory,0.3213339173450195,311
CONCH (MEAN),Pathomics,IFN-gamma Dominant,0.3275144228629837,267
CONCH (MEAN),Pathomics,Lymphocyte Depleted,0.30543050864291377,94
CONCH (MEAN),Pathomics,Wound Healing,0.33669877727851416,214
CONCH (MEAN),Pathomics,Inflammatory,0.1858234672096445,311
CONCH (ABMIL),Pathomics,IFN-gamma Dominant,0.37415624862059993,267
CONCH (ABMIL),Pathomics,Lymphocyte Depleted,0.2437177397043212,94
CONCH (ABMIL),Pathomics,Wound Healing,0.40247654390408416,214
CONCH (ABMIL),Pathomics,Inflammatory,0.3313822316175572,311
FMCIB+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.29470568765248173,267
FMCIB+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,0.3139556787038722,94
FMCIB+CHIEF (MEAN),Radiopathomics,Wound Healing,0.37228625396398374,214
FMCIB+CHIEF (MEAN),Radiopathomics,Inflammatory,0.11800515176454973,311
pyradiomics+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.3174368793747261,267
pyradiomics+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,0.29947547853404644,94
pyradiomics+CONCH (MEAN),Radiopathomics,Wound Healing,0.3411415911080936,214
pyradiomics+CONCH (MEAN),Radiopathomics,Inflammatory,0.18765931983655793,311
pyradiomics+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.29239893747586176,267
pyradiomics+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,0.2811113973739394,94
pyradiomics+CHIEF (MEAN),Radiopathomics,Wound Healing,0.38435445599100015,214
pyradiomics+CHIEF (MEAN),Radiopathomics,Inflammatory,0.12197091512136549,311
