Model,Omics,Subtype,R2,N
UNI (MEAN),Pathomics,Inflammatory,0.415481742535602,311
LVMMed (MEAN),Radiomics,IFN-gamma Dominant,-0.07343386435557697,267
LVMMed (MEAN),Radiomics,Lymphocyte Depleted,-1.077140751626096,94
LVMMed (MEAN),Radiomics,Wound Healing,-0.3877841787397922,214
LVMMed (MEAN),Radiomics,Inflammatory,-0.0048562600466786066,311
UNI (ABMIL),Pathomics,IFN-gamma Dominant,0.523733585371794,267
UNI (ABMIL),Pathomics,Lymphocyte Depleted,0.04900784342559328,94
UNI (ABMIL),Pathomics,Wound Healing,0.2009098032650155,214
UNI (ABMIL),Pathomics,Inflammatory,0.502724948898958,311
FMCIB+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.3659746017468928,267
FMCIB+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.008655553735216648,94
FMCIB+CONCH (MEAN),Radiopathomics,Wound Healing,-0.05010099298381632,214
FMCIB+CONCH (MEAN),Radiopathomics,Inflammatory,0.3064189042081996,311
LVMMed+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.4399223979997645,267
LVMMed+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,0.048999055727654506,94
LVMMed+CONCH (MEAN),Radiopathomics,Wound Healing,0.17291128695945868,214
LVMMed+CONCH (MEAN),Radiopathomics,Inflammatory,0.44545017201519466,311
CONCH (SPARRA),Pathomics,IFN-gamma Dominant,0.5486258230755016,267
CONCH (SPARRA),Pathomics,Lymphocyte Depleted,0.22524378216684082,94
CONCH (SPARRA),Pathomics,Wound Healing,0.20480557575847214,214
CONCH (SPARRA),Pathomics,Inflammatory,0.5097051379890274,311
LVMMed+CONCH (SPARRA),Radiopathomics,IFN-gamma Dominant,0.5455781759721262,267
LVMMed+CONCH (SPARRA),Radiopathomics,Lymphocyte Depleted,0.2644700242780561,94
LVMMed+CONCH (SPARRA),Radiopathomics,Wound Healing,0.19573522867270343,214
LVMMed+CONCH (SPARRA),Radiopathomics,Inflammatory,0.4767219890641411,311
LVMMed+CONCH (ABMIL),Radiopathomics,IFN-gamma Dominant,0.5372120102707375,267
LVMMed+CONCH (ABMIL),Radiopathomics,Lymphocyte Depleted,0.1840315454052548,94
LVMMed+CONCH (ABMIL),Radiopathomics,Wound Healing,0.15663672918384453,214
LVMMed+CONCH (ABMIL),Radiopathomics,Inflammatory,0.4877967038393529,311
CONCH (MEAN),Pathomics,IFN-gamma Dominant,0.47182428638580187,267
CONCH (MEAN),Pathomics,Lymphocyte Depleted,0.02760383728468485,94
CONCH (MEAN),Pathomics,Wound Healing,0.1987064739369846,214
CONCH (MEAN),Pathomics,Inflammatory,0.47555515556484196,311
CONCH (ABMIL),Pathomics,IFN-gamma Dominant,0.5703627169578612,267
CONCH (ABMIL),Pathomics,Lymphocyte Depleted,0.21930108812222848,94
CONCH (ABMIL),Pathomics,Wound Healing,0.20573160375603494,214
CONCH (ABMIL),Pathomics,Inflammatory,0.5659377872138363,311
FMCIB+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.371882886980891,267
FMCIB+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,-0.13877678789133951,94
FMCIB+CHIEF (MEAN),Radiopathomics,Wound Healing,-0.07708250491797908,214
FMCIB+CHIEF (MEAN),Radiopathomics,Inflammatory,0.26392974112006107,311
pyradiomics+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.39612117680738623,267
pyradiomics+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.0727230661585836,94
pyradiomics+CONCH (MEAN),Radiopathomics,Wound Healing,0.1598849459994337,214
pyradiomics+CONCH (MEAN),Radiopathomics,Inflammatory,0.4254530499784688,311
pyradiomics+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.30089614650204166,267
pyradiomics+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,-0.2507000221103224,94
pyradiomics+CHIEF (MEAN),Radiopathomics,Wound Healing,0.09188077776143144,214
pyradiomics+CHIEF (MEAN),Radiopathomics,Inflammatory,0.34318477669955705,311
