Model,Omics,Subtype,R2,N
CHIEF (SPARRA),Pathomics,Wound Healing,-0.9433300450066897,214
CHIEF (SPARRA),Pathomics,Inflammatory,0.08064202794312014,311
LVMMed+CHIEF (SPARRA),Radiopathomics,IFN-gamma Dominant,-1.1189454374117127,267
LVMMed+CHIEF (SPARRA),Radiopathomics,Lymphocyte Depleted,0.07953506269235011,94
LVMMed+CHIEF (SPARRA),Radiopathomics,Wound Healing,-0.9484385221524623,214
LVMMed+CHIEF (SPARRA),Radiopathomics,Inflammatory,0.02692396043004308,311
LVMMed+CHIEF (ABMIL),Radiopathomics,IFN-gamma Dominant,-0.8587787684482666,267
LVMMed+CHIEF (ABMIL),Radiopathomics,Lymphocyte Depleted,-0.008990551284220105,94
LVMMed+CHIEF (ABMIL),Radiopathomics,Wound Healing,-1.7455074581077925,214
LVMMed+CHIEF (ABMIL),Radiopathomics,Inflammatory,-0.5421643845740263,311
CHIEF (MEAN),Pathomics,IFN-gamma Dominant,-1.251538599971397,267
CHIEF (MEAN),Pathomics,Lymphocyte Depleted,0.05459017663023058,94
CHIEF (MEAN),Pathomics,Wound Healing,-0.9001721647649239,214
CHIEF (MEAN),Pathomics,Inflammatory,-0.05628326331841205,311
CHIEF (ABMIL),Pathomics,IFN-gamma Dominant,-1.18929323312137,267
CHIEF (ABMIL),Pathomics,Lymphocyte Depleted,0.00814103544211997,94
CHIEF (ABMIL),Pathomics,Wound Healing,-0.8471460386805902,214
CHIEF (ABMIL),Pathomics,Inflammatory,0.0017821810351251743,311
LVMMed (SPARRA),Radiomics,IFN-gamma Dominant,-1.4744426938650497,267
LVMMed (SPARRA),Radiomics,Lymphocyte Depleted,-0.21503392639526675,94
LVMMed (SPARRA),Radiomics,Wound Healing,-1.3729314052629364,214
LVMMed (SPARRA),Radiomics,Inflammatory,-0.5064035571360352,311
LVMMed (ABMIL),Radiomics,IFN-gamma Dominant,-1.788056801954919,267
LVMMed (ABMIL),Radiomics,Lymphocyte Depleted,-0.07297681219388874,94
LVMMed (ABMIL),Radiomics,Wound Healing,-1.1315117963821826,214
LVMMed (ABMIL),Radiomics,Inflammatory,-0.3318500287137296,311
LVMMed+UNI (MEAN),Radiopathomics,IFN-gamma Dominant,-1.687888337307697,267
LVMMed+UNI (MEAN),Radiopathomics,Lymphocyte Depleted,-0.12242538687190874,94
LVMMed+UNI (MEAN),Radiopathomics,Wound Healing,-1.237695376367851,214
LVMMed+UNI (MEAN),Radiopathomics,Inflammatory,-0.3508912283485275,311
UNI (SPARRA),Pathomics,IFN-gamma Dominant,-1.178810498125141,267
UNI (SPARRA),Pathomics,Lymphocyte Depleted,0.0005940902798186043,94
UNI (SPARRA),Pathomics,Wound Healing,-0.7922029593711086,214
UNI (SPARRA),Pathomics,Inflammatory,-0.04628531556239035,311
LVMMed+UNI (SPARRA),Radiopathomics,IFN-gamma Dominant,-1.2467124577328845,267
LVMMed+UNI (SPARRA),Radiopathomics,Lymphocyte Depleted,0.03585509180208213,94
LVMMed+UNI (SPARRA),Radiopathomics,Wound Healing,-0.8329853507642169,214
LVMMed+UNI (SPARRA),Radiopathomics,Inflammatory,-0.03506942522548795,311
LVMMed+UNI (ABMIL),Radiopathomics,IFN-gamma Dominant,-1.549517083236851,267
LVMMed+UNI (ABMIL),Radiopathomics,Lymphocyte Depleted,-0.1773961147658829,94
LVMMed+UNI (ABMIL),Radiopathomics,Wound Healing,-1.9183923532814586,214
LVMMed+UNI (ABMIL),Radiopathomics,Inflammatory,-0.5081386225560887,311
UNI (MEAN),Pathomics,IFN-gamma Dominant,-1.4215503225651358,267
UNI (MEAN),Pathomics,Lymphocyte Depleted,-0.07766804505370262,94
UNI (MEAN),Pathomics,Wound Healing,-0.9143790810100927,214
UNI (MEAN),Pathomics,Inflammatory,-0.1189686286365439,311
LVMMed (MEAN),Radiomics,IFN-gamma Dominant,-1.8241650801085987,267
LVMMed (MEAN),Radiomics,Lymphocyte Depleted,-0.0006256176224253007,94
LVMMed (MEAN),Radiomics,Wound Healing,-1.0117470528148376,214
LVMMed (MEAN),Radiomics,Inflammatory,-0.26587635151744493,311
UNI (ABMIL),Pathomics,IFN-gamma Dominant,-1.3826259328527213,267
UNI (ABMIL),Pathomics,Lymphocyte Depleted,-0.03983744373143283,94
UNI (ABMIL),Pathomics,Wound Healing,-0.9283922476619302,214
UNI (ABMIL),Pathomics,Inflammatory,-0.10405478073468366,311
FMCIB+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,-1.9500918976351427,267
FMCIB+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.11001352048505719,94
FMCIB+CONCH (MEAN),Radiopathomics,Wound Healing,-1.5972377115457355,214
FMCIB+CONCH (MEAN),Radiopathomics,Inflammatory,-0.9189308761933352,311
LVMMed+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,-1.2218124925544318,267
LVMMed+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,0.09963666269118243,94
LVMMed+CONCH (MEAN),Radiopathomics,Wound Healing,-0.8367081549914361,214
LVMMed+CONCH (MEAN),Radiopathomics,Inflammatory,-0.0806579330373518,311
CONCH (SPARRA),Pathomics,IFN-gamma Dominant,-1.0266777157104952,267
CONCH (SPARRA),Pathomics,Lymphocyte Depleted,0.09935754525094043,94
CONCH (SPARRA),Pathomics,Wound Healing,-0.7635285890633667,214
CONCH (SPARRA),Pathomics,Inflammatory,-0.014003121861931644,311
LVMMed+CONCH (SPARRA),Radiopathomics,IFN-gamma Dominant,-1.0885133111699932,267
LVMMed+CONCH (SPARRA),Radiopathomics,Lymphocyte Depleted,0.05914106833781352,94
LVMMed+CONCH (SPARRA),Radiopathomics,Wound Healing,-0.8796408745316475,214
LVMMed+CONCH (SPARRA),Radiopathomics,Inflammatory,-0.07272926791302337,311
LVMMed+CONCH (ABMIL),Radiopathomics,IFN-gamma Dominant,-1.012078028822963,267
LVMMed+CONCH (ABMIL),Radiopathomics,Lymphocyte Depleted,0.009625770305900061,94
LVMMed+CONCH (ABMIL),Radiopathomics,Wound Healing,-1.386863500939799,214
