Model,Omics,Subtype,R2,N
FMCIB (MEAN),Radiomics,Lymphocyte Depleted,-1.5994838077337352,94
FMCIB (MEAN),Radiomics,Wound Healing,-0.7710139502174755,214
FMCIB (MEAN),Radiomics,Inflammatory,-0.8043930371250692,311
FMCIB+UNI (MEAN),Radiopathomics,IFN-gamma Dominant,0.27562942209406005,267
FMCIB+UNI (MEAN),Radiopathomics,Lymphocyte Depleted,-0.09323262455275816,94
FMCIB+UNI (MEAN),Radiopathomics,Wound Healing,0.2516917543821542,214
FMCIB+UNI (MEAN),Radiopathomics,Inflammatory,0.3008247032006597,311
pyradiomics (MEAN),Radiomics,IFN-gamma Dominant,-0.2102234978183659,267
pyradiomics (MEAN),Radiomics,Lymphocyte Depleted,-1.1983203877928186,94
pyradiomics (MEAN),Radiomics,Wound Healing,-0.2700962050870477,214
pyradiomics (MEAN),Radiomics,Inflammatory,-0.052284459230176994,311
pyradiomics+UNI (MEAN),Radiopathomics,IFN-gamma Dominant,0.28029835325360053,267
pyradiomics+UNI (MEAN),Radiopathomics,Lymphocyte Depleted,-0.07693929600940996,94
pyradiomics+UNI (MEAN),Radiopathomics,Wound Healing,0.27889592088748627,214
pyradiomics+UNI (MEAN),Radiopathomics,Inflammatory,0.3335903217103773,311
BiomedParse+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.2691359120101672,267
BiomedParse+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,-0.1443318488346954,94
BiomedParse+CHIEF (MEAN),Radiopathomics,Wound Healing,0.16449404158869474,214
BiomedParse+CHIEF (MEAN),Radiopathomics,Inflammatory,0.2375017113956276,311
BiomedParse+CHIEF (SPARRA),Radiopathomics,IFN-gamma Dominant,0.3686282769226701,267
BiomedParse+CHIEF (SPARRA),Radiopathomics,Lymphocyte Depleted,0.03269423063588395,94
BiomedParse+CHIEF (SPARRA),Radiopathomics,Wound Healing,0.21670850689520726,214
BiomedParse+CHIEF (SPARRA),Radiopathomics,Inflammatory,0.3295143070991524,311
BiomedParse+CHIEF (ABMIL),Radiopathomics,IFN-gamma Dominant,0.3060542029390787,267
BiomedParse+CHIEF (ABMIL),Radiopathomics,Lymphocyte Depleted,-0.17186288371146907,94
BiomedParse+CHIEF (ABMIL),Radiopathomics,Wound Healing,0.15030044922442032,214
BiomedParse+CHIEF (ABMIL),Radiopathomics,Inflammatory,0.2563908585574798,311
LVMMed+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.26754809373952404,267
LVMMed+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,-0.10244538719073559,94
LVMMed+CHIEF (MEAN),Radiopathomics,Wound Healing,0.1524124950553486,214
LVMMed+CHIEF (MEAN),Radiopathomics,Inflammatory,0.2854675696822545,311
CHIEF (SPARRA),Pathomics,IFN-gamma Dominant,0.38578527979387567,267
CHIEF (SPARRA),Pathomics,Lymphocyte Depleted,0.036036990730303864,94
CHIEF (SPARRA),Pathomics,Wound Healing,0.22124475117169318,214
CHIEF (SPARRA),Pathomics,Inflammatory,0.3468548213723259,311
LVMMed+CHIEF (SPARRA),Radiopathomics,IFN-gamma Dominant,0.32164335628882224,267
LVMMed+CHIEF (SPARRA),Radiopathomics,Lymphocyte Depleted,0.02623750017155424,94
LVMMed+CHIEF (SPARRA),Radiopathomics,Wound Healing,0.19227666287844514,214
LVMMed+CHIEF (SPARRA),Radiopathomics,Inflammatory,0.27504483370217436,311
LVMMed+CHIEF (ABMIL),Radiopathomics,IFN-gamma Dominant,0.3626770928453895,267
LVMMed+CHIEF (ABMIL),Radiopathomics,Lymphocyte Depleted,-0.47747945827479743,94
LVMMed+CHIEF (ABMIL),Radiopathomics,Wound Healing,-0.04024240461684747,214
LVMMed+CHIEF (ABMIL),Radiopathomics,Inflammatory,0.19383953641540563,311
CHIEF (MEAN),Pathomics,IFN-gamma Dominant,0.2953176627385058,267
CHIEF (MEAN),Pathomics,Lymphocyte Depleted,-0.19427831292923514,94
CHIEF (MEAN),Pathomics,Wound Healing,0.1551124557928072,214
CHIEF (MEAN),Pathomics,Inflammatory,0.2562870333142676,311
CHIEF (ABMIL),Pathomics,IFN-gamma Dominant,0.34523496067406445,267
CHIEF (ABMIL),Pathomics,Lymphocyte Depleted,-0.25598920281888793,94
CHIEF (ABMIL),Pathomics,Wound Healing,0.14321466307629815,214
CHIEF (ABMIL),Pathomics,Inflammatory,0.282718844371579,311
LVMMed (SPARRA),Radiomics,IFN-gamma Dominant,-0.27024156854318293,267
LVMMed (SPARRA),Radiomics,Lymphocyte Depleted,-0.8384365351610779,94
LVMMed (SPARRA),Radiomics,Wound Healing,-0.17754687761746846,214
LVMMed (SPARRA),Radiomics,Inflammatory,0.025582539401648896,311
LVMMed (ABMIL),Radiomics,IFN-gamma Dominant,-0.24388508143946508,267
LVMMed (ABMIL),Radiomics,Lymphocyte Depleted,-0.8555432645434691,94
LVMMed (ABMIL),Radiomics,Wound Healing,-0.2094796288747971,214
LVMMed (ABMIL),Radiomics,Inflammatory,0.053804445501559384,311
LVMMed+UNI (MEAN),Radiopathomics,IFN-gamma Dominant,0.32491815802876145,267
LVMMed+UNI (MEAN),Radiopathomics,Lymphocyte Depleted,-0.012759833131446241,94
LVMMed+UNI (MEAN),Radiopathomics,Wound Healing,0.2485531973386964,214
LVMMed+UNI (MEAN),Radiopathomics,Inflammatory,0.35283572991483847,311
UNI (SPARRA),Pathomics,IFN-gamma Dominant,0.3989481559916904,267
UNI (SPARRA),Pathomics,Lymphocyte Depleted,0.152869677466267,94
UNI (SPARRA),Pathomics,Wound Healing,0.3331805885448117,214
UNI (SPARRA),Pathomics,Inflammatory,0.42162736231238984,311
LVMMed+UNI (SPARRA),Radiopathomics,IFN-gamma Dominant,0.3782752105862103,267
LVMMed+UNI (SPARRA),Radiopathomics,Lymphocyte Depleted,0.15837927962175424,94
LVMMed+UNI (SPARRA),Radiopathomics,Wound Healing,0.3338383405994838,214
LVMMed+UNI (SPARRA),Radiopathomics,Inflammatory,0.39382696923689975,311
LVMMed+UNI (ABMIL),Radiopathomics,IFN-gamma Dominant,0.42507520293697376,267
LVMMed+UNI (ABMIL),Radiopathomics,Lymphocyte Depleted,-0.2295034658145707,94
LVMMed+UNI (ABMIL),Radiopathomics,Wound Healing,0.11873709020302481,214
LVMMed+UNI (ABMIL),Radiopathomics,Inflammatory,0.3147260109934036,311
UNI (MEAN),Pathomics,IFN-gamma Dominant,0.3632350485184104,267
UNI (MEAN),Pathomics,Lymphocyte Depleted,0.02155104184939516,94
UNI (MEAN),Pathomics,Wound Healing,0.35455370245372697,214
UNI (MEAN),Pathomics,Inflammatory,0.33185821991156395,311
LVMMed (MEAN),Radiomics,IFN-gamma Dominant,-0.2781769152003437,267
LVMMed (MEAN),Radiomics,Lymphocyte Depleted,-0.9632630213005327,94
LVMMed (MEAN),Radiomics,Wound Healing,-0.23148212695933768,214
LVMMed (MEAN),Radiomics,Inflammatory,0.030642897330838137,311
UNI (ABMIL),Pathomics,IFN-gamma Dominant,0.367888274689122,267
UNI (ABMIL),Pathomics,Lymphocyte Depleted,0.05657932362561646,94
UNI (ABMIL),Pathomics,Wound Healing,0.30018400951963975,214
UNI (ABMIL),Pathomics,Inflammatory,0.39380403052715085,311
FMCIB+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.15280485630409557,267
FMCIB+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.38763846966253923,94
FMCIB+CONCH (MEAN),Radiopathomics,Wound Healing,0.10122698468995517,214
FMCIB+CONCH (MEAN),Radiopathomics,Inflammatory,0.07345430344930781,311
LVMMed+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.256867003599205,267
LVMMed+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.016014879052649755,94
LVMMed+CONCH (MEAN),Radiopathomics,Wound Healing,0.24728155681139563,214
LVMMed+CONCH (MEAN),Radiopathomics,Inflammatory,0.3346625872862675,311
CONCH (SPARRA),Pathomics,IFN-gamma Dominant,0.3755587360554279,267
CONCH (SPARRA),Pathomics,Lymphocyte Depleted,0.21969585101654865,94
