Model,Omics,Subtype,R2,N
BiomedParse (MEAN),Radiomics,Inflammatory,-0.00492437233418741,311
FMCIB (MEAN),Radiomics,IFN-gamma Dominant,-0.18972922345661014,267
FMCIB (MEAN),Radiomics,Lymphocyte Depleted,-0.8630330980287848,94
FMCIB (MEAN),Radiomics,Wound Healing,-0.273745021683492,214
FMCIB (MEAN),Radiomics,Inflammatory,-0.4645163493173001,311
FMCIB+UNI (MEAN),Radiopathomics,IFN-gamma Dominant,0.43635204760649304,267
FMCIB+UNI (MEAN),Radiopathomics,Lymphocyte Depleted,0.04777188177862102,94
FMCIB+UNI (MEAN),Radiopathomics,Wound Healing,0.3407072298073258,214
FMCIB+UNI (MEAN),Radiopathomics,Inflammatory,0.382874570918601,311
pyradiomics (MEAN),Radiomics,IFN-gamma Dominant,-0.19891706155504751,267
pyradiomics (MEAN),Radiomics,Lymphocyte Depleted,-0.8719478547750552,94
pyradiomics (MEAN),Radiomics,Wound Healing,-0.1611057968080416,214
pyradiomics (MEAN),Radiomics,Inflammatory,-0.02653475064024935,311
pyradiomics+UNI (MEAN),Radiopathomics,IFN-gamma Dominant,0.4069157566669537,267
pyradiomics+UNI (MEAN),Radiopathomics,Lymphocyte Depleted,0.00963982185636092,94
pyradiomics+UNI (MEAN),Radiopathomics,Wound Healing,0.25484482570999145,214
pyradiomics+UNI (MEAN),Radiopathomics,Inflammatory,0.3683348062343734,311
BiomedParse+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.3250380225482239,267
BiomedParse+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,0.02264142401704672,94
BiomedParse+CHIEF (MEAN),Radiopathomics,Wound Healing,0.21886292374574512,214
BiomedParse+CHIEF (MEAN),Radiopathomics,Inflammatory,0.2805419064808282,311
BiomedParse+CHIEF (SPARRA),Radiopathomics,IFN-gamma Dominant,0.4214087426250567,267
BiomedParse+CHIEF (SPARRA),Radiopathomics,Lymphocyte Depleted,0.08365273618623448,94
BiomedParse+CHIEF (SPARRA),Radiopathomics,Wound Healing,0.34228187757153106,214
BiomedParse+CHIEF (SPARRA),Radiopathomics,Inflammatory,0.32094721739239773,311
BiomedParse+CHIEF (ABMIL),Radiopathomics,IFN-gamma Dominant,0.36890589981828004,267
BiomedParse+CHIEF (ABMIL),Radiopathomics,Lymphocyte Depleted,0.011696163891261269,94
BiomedParse+CHIEF (ABMIL),Radiopathomics,Wound Healing,0.29232030760520944,214
BiomedParse+CHIEF (ABMIL),Radiopathomics,Inflammatory,0.26118201064147095,311
LVMMed+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.33992039226786874,267
LVMMed+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,0.07212569685083492,94
LVMMed+CHIEF (MEAN),Radiopathomics,Wound Healing,0.24983166169923143,214
LVMMed+CHIEF (MEAN),Radiopathomics,Inflammatory,0.30938035011085585,311
CHIEF (SPARRA),Pathomics,IFN-gamma Dominant,0.4511840082010219,267
CHIEF (SPARRA),Pathomics,Lymphocyte Depleted,0.09357447072075953,94
CHIEF (SPARRA),Pathomics,Wound Healing,0.32117706030282245,214
CHIEF (SPARRA),Pathomics,Inflammatory,0.363807837638907,311
LVMMed+CHIEF (SPARRA),Radiopathomics,IFN-gamma Dominant,0.4215958362468193,267
LVMMed+CHIEF (SPARRA),Radiopathomics,Lymphocyte Depleted,0.11083650056433492,94
LVMMed+CHIEF (SPARRA),Radiopathomics,Wound Healing,0.33192676401731414,214
LVMMed+CHIEF (SPARRA),Radiopathomics,Inflammatory,0.3186740719739992,311
LVMMed+CHIEF (ABMIL),Radiopathomics,IFN-gamma Dominant,0.3698184694299006,267
LVMMed+CHIEF (ABMIL),Radiopathomics,Lymphocyte Depleted,-0.14019670769241444,94
LVMMed+CHIEF (ABMIL),Radiopathomics,Wound Healing,0.22620757320986074,214
LVMMed+CHIEF (ABMIL),Radiopathomics,Inflammatory,0.25289970765185765,311
CHIEF (MEAN),Pathomics,IFN-gamma Dominant,0.35912851705762816,267
CHIEF (MEAN),Pathomics,Lymphocyte Depleted,0.05153766940330451,94
CHIEF (MEAN),Pathomics,Wound Healing,0.23713398624746518,214
CHIEF (MEAN),Pathomics,Inflammatory,0.30927643405337446,311
CHIEF (ABMIL),Pathomics,IFN-gamma Dominant,0.38310063949893125,267
CHIEF (ABMIL),Pathomics,Lymphocyte Depleted,-0.0292119115396281,94
CHIEF (ABMIL),Pathomics,Wound Healing,0.2925937728473922,214
CHIEF (ABMIL),Pathomics,Inflammatory,0.3115089056689121,311
LVMMed (SPARRA),Radiomics,IFN-gamma Dominant,-0.2244608896894975,267
LVMMed (SPARRA),Radiomics,Lymphocyte Depleted,-0.43825188587324315,94
LVMMed (SPARRA),Radiomics,Wound Healing,0.03239247213502827,214
LVMMed (SPARRA),Radiomics,Inflammatory,-0.028102953900829508,311
LVMMed (ABMIL),Radiomics,IFN-gamma Dominant,-0.13294566460657675,267
LVMMed (ABMIL),Radiomics,Lymphocyte Depleted,-1.3679660089711176,94
LVMMed (ABMIL),Radiomics,Wound Healing,-0.2934190194761819,214
LVMMed (ABMIL),Radiomics,Inflammatory,-0.175893961828127,311
LVMMed+UNI (MEAN),Radiopathomics,IFN-gamma Dominant,0.4180004073511525,267
LVMMed+UNI (MEAN),Radiopathomics,Lymphocyte Depleted,0.11296503586928319,94
LVMMed+UNI (MEAN),Radiopathomics,Wound Healing,0.35959074348103515,214
LVMMed+UNI (MEAN),Radiopathomics,Inflammatory,0.4066656547734221,311
UNI (SPARRA),Pathomics,IFN-gamma Dominant,0.4973428960078563,267
UNI (SPARRA),Pathomics,Lymphocyte Depleted,0.21024171974455064,94
UNI (SPARRA),Pathomics,Wound Healing,0.38338736827936426,214
UNI (SPARRA),Pathomics,Inflammatory,0.47065950841798143,311
LVMMed+UNI (SPARRA),Radiopathomics,IFN-gamma Dominant,0.49423537651990845,267
LVMMed+UNI (SPARRA),Radiopathomics,Lymphocyte Depleted,0.21773029524071974,94
LVMMed+UNI (SPARRA),Radiopathomics,Wound Healing,0.39040642603514175,214
LVMMed+UNI (SPARRA),Radiopathomics,Inflammatory,0.44498275052293923,311
LVMMed+UNI (ABMIL),Radiopathomics,IFN-gamma Dominant,0.5036475752403391,267
LVMMed+UNI (ABMIL),Radiopathomics,Lymphocyte Depleted,0.05110408715551518,94
LVMMed+UNI (ABMIL),Radiopathomics,Wound Healing,0.3723662846595617,214
LVMMed+UNI (ABMIL),Radiopathomics,Inflammatory,0.4016022670779965,311
UNI (MEAN),Pathomics,IFN-gamma Dominant,0.42932436246059746,267
UNI (MEAN),Pathomics,Lymphocyte Depleted,0.11979864176613098,94
UNI (MEAN),Pathomics,Wound Healing,0.34294767159041184,214
UNI (MEAN),Pathomics,Inflammatory,0.3882325552711481,311
LVMMed (MEAN),Radiomics,IFN-gamma Dominant,-0.14167087472809126,267
LVMMed (MEAN),Radiomics,Lymphocyte Depleted,-0.5945218609696308,94
LVMMed (MEAN),Radiomics,Wound Healing,-0.014821870367199397,214
LVMMed (MEAN),Radiomics,Inflammatory,0.0007799160069582589,311
UNI (ABMIL),Pathomics,IFN-gamma Dominant,0.48812178932560024,267
UNI (ABMIL),Pathomics,Lymphocyte Depleted,0.11547561330271705,94
UNI (ABMIL),Pathomics,Wound Healing,0.3849984417194543,214
UNI (ABMIL),Pathomics,Inflammatory,0.4384920528582672,311
FMCIB+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.31529507206547647,267
FMCIB+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.038764935289065106,94
FMCIB+CONCH (MEAN),Radiopathomics,Wound Healing,0.2306919603143296,214
FMCIB+CONCH (MEAN),Radiopathomics,Inflammatory,0.22243223437064286,311
LVMMed+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.34676634041926646,267
LVMMed+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,0.004796053522810206,94
LVMMed+CONCH (MEAN),Radiopathomics,Wound Healing,0.26907702246723164,214
LVMMed+CONCH (MEAN),Radiopathomics,Inflammatory,0.3595610915283891,311
CONCH (SPARRA),Pathomics,IFN-gamma Dominant,0.46214777285873665,267
CONCH (SPARRA),Pathomics,Lymphocyte Depleted,0.12371947036131703,94
CONCH (SPARRA),Pathomics,Wound Healing,0.333844841575187,214
CONCH (SPARRA),Pathomics,Inflammatory,0.40481314449995254,311
LVMMed+CONCH (SPARRA),Radiopathomics,IFN-gamma Dominant,0.4428840207067014,267
LVMMed+CONCH (SPARRA),Radiopathomics,Lymphocyte Depleted,0.10980592028662761,94
LVMMed+CONCH (SPARRA),Radiopathomics,Wound Healing,0.363824277263581,214
LVMMed+CONCH (SPARRA),Radiopathomics,Inflammatory,0.3697146929947769,311
LVMMed+CONCH (ABMIL),Radiopathomics,IFN-gamma Dominant,0.4538707933592051,267
LVMMed+CONCH (ABMIL),Radiopathomics,Lymphocyte Depleted,0.00819526127351733,94
LVMMed+CONCH (ABMIL),Radiopathomics,Wound Healing,0.29481305635361943,214
LVMMed+CONCH (ABMIL),Radiopathomics,Inflammatory,0.3428318641188075,311
CONCH (MEAN),Pathomics,IFN-gamma Dominant,0.41389066590528023,267
CONCH (MEAN),Pathomics,Lymphocyte Depleted,-0.04302225051151076,94
CONCH (MEAN),Pathomics,Wound Healing,0.2833233364512763,214
CONCH (MEAN),Pathomics,Inflammatory,0.4058558102089047,311
CONCH (ABMIL),Pathomics,IFN-gamma Dominant,0.4626281034183417,267
CONCH (ABMIL),Pathomics,Lymphocyte Depleted,0.07265535565848136,94
CONCH (ABMIL),Pathomics,Wound Healing,0.34319664183997,214
CONCH (ABMIL),Pathomics,Inflammatory,0.4183907195572828,311
FMCIB+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.34565544253547276,267
FMCIB+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,0.0666021404490813,94
FMCIB+CHIEF (MEAN),Radiopathomics,Wound Healing,0.16913378076436758,214
FMCIB+CHIEF (MEAN),Radiopathomics,Inflammatory,0.18056486375521397,311
pyradiomics+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.147098578482168,267
pyradiomics+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.10167146428866114,94
pyradiomics+CONCH (MEAN),Radiopathomics,Wound Healing,0.1283134813169856,214
pyradiomics+CONCH (MEAN),Radiopathomics,Inflammatory,0.24299575315992195,311
pyradiomics+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,-0.0681143129162134,267
pyradiomics+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,-0.657752210497303,94
pyradiomics+CHIEF (MEAN),Radiopathomics,Wound Healing,-0.0995129000623618,214
pyradiomics+CHIEF (MEAN),Radiopathomics,Inflammatory,0.0917262104890717,311
