Model,Omics,Subtype,R2,N
BiomedParse+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.02236386359359621,267
BiomedParse+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,0.12104337579460189,94
BiomedParse+CONCH (MEAN),Radiopathomics,Wound Healing,-0.056482176724270916,214
BiomedParse+CONCH (MEAN),Radiopathomics,Inflammatory,0.4359606982532759,311
BiomedParse+CONCH (SPARRA),Radiopathomics,IFN-gamma Dominant,0.06208012775238003,267
BiomedParse+CONCH (SPARRA),Radiopathomics,Lymphocyte Depleted,0.23413923255378966,94
BiomedParse+CONCH (SPARRA),Radiopathomics,Wound Healing,-0.033406170177532335,214
BiomedParse+CONCH (SPARRA),Radiopathomics,Inflammatory,0.4440851788294048,311
BiomedParse+CONCH (ABMIL),Radiopathomics,IFN-gamma Dominant,0.11438126437692031,267
BiomedParse+CONCH (ABMIL),Radiopathomics,Lymphocyte Depleted,0.1525222342492003,94
BiomedParse+CONCH (ABMIL),Radiopathomics,Wound Healing,-0.1159736009754968,214
BiomedParse+CONCH (ABMIL),Radiopathomics,Inflammatory,0.4530128165165974,311
BiomedParse (SPARRA),Radiomics,IFN-gamma Dominant,-0.13519985477514251,267
BiomedParse (SPARRA),Radiomics,Lymphocyte Depleted,-0.12370243305628126,94
BiomedParse (SPARRA),Radiomics,Wound Healing,-0.470988629662485,214
BiomedParse (SPARRA),Radiomics,Inflammatory,0.2106031525792117,311
BiomedParse (ABMIL),Radiomics,IFN-gamma Dominant,-0.15123472909627056,267
BiomedParse (ABMIL),Radiomics,Lymphocyte Depleted,-0.1925200075672897,94
BiomedParse (ABMIL),Radiomics,Wound Healing,-0.5992223273213728,214
BiomedParse (ABMIL),Radiomics,Inflammatory,0.15526884670261687,311
BiomedParse+UNI (MEAN),Radiopathomics,IFN-gamma Dominant,0.10958914318758639,267
BiomedParse+UNI (MEAN),Radiopathomics,Lymphocyte Depleted,-0.017683153345988467,94
BiomedParse+UNI (MEAN),Radiopathomics,Wound Healing,-0.030735226921003278,214
