Model,Omics,Subtype,R2,N
LVMMed+CHIEF (SPARRA),Radiopathomics,Wound Healing,-0.28306214190915013,214
LVMMed+CHIEF (SPARRA),Radiopathomics,Inflammatory,0.13688624684736894,311
LVMMed+CHIEF (ABMIL),Radiopathomics,IFN-gamma Dominant,-0.12035602499577758,267
LVMMed+CHIEF (ABMIL),Radiopathomics,Lymphocyte Depleted,-0.05502341003335176,94
LVMMed+CHIEF (ABMIL),Radiopathomics,Wound Healing,-0.3460907918374796,214
LVMMed+CHIEF (ABMIL),Radiopathomics,Inflammatory,0.14538466514343495,311
CHIEF (MEAN),Pathomics,IFN-gamma Dominant,-0.2975100879522343,267
CHIEF (MEAN),Pathomics,Lymphocyte Depleted,-0.15405581035777316,94
CHIEF (MEAN),Pathomics,Wound Healing,-0.1199840959444387,214
CHIEF (MEAN),Pathomics,Inflammatory,0.1916466031247609,311
CHIEF (ABMIL),Pathomics,IFN-gamma Dominant,-0.13450984623491857,267
CHIEF (ABMIL),Pathomics,Lymphocyte Depleted,0.04003260442976064,94
CHIEF (ABMIL),Pathomics,Wound Healing,-0.1174249639559799,214
CHIEF (ABMIL),Pathomics,Inflammatory,0.21988524960058142,311
LVMMed (SPARRA),Radiomics,IFN-gamma Dominant,-0.7146553753963623,267
LVMMed (SPARRA),Radiomics,Lymphocyte Depleted,-0.3338792075891279,94
LVMMed (SPARRA),Radiomics,Wound Healing,-0.8820151735771213,214
LVMMed (SPARRA),Radiomics,Inflammatory,-0.1064430600563202,311
LVMMed (ABMIL),Radiomics,IFN-gamma Dominant,-0.7909799356747731,267
LVMMed (ABMIL),Radiomics,Lymphocyte Depleted,-0.15762575116688082,94
LVMMed (ABMIL),Radiomics,Wound Healing,-0.5644333108227984,214
LVMMed (ABMIL),Radiomics,Inflammatory,-0.023968892293987798,311
LVMMed+UNI (MEAN),Radiopathomics,IFN-gamma Dominant,-0.1595505599865532,267
LVMMed+UNI (MEAN),Radiopathomics,Lymphocyte Depleted,0.03972524015387857,94
LVMMed+UNI (MEAN),Radiopathomics,Wound Healing,-0.10780840122961077,214
LVMMed+UNI (MEAN),Radiopathomics,Inflammatory,0.27186674612237016,311
UNI (SPARRA),Pathomics,IFN-gamma Dominant,0.0028371647603316896,267
UNI (SPARRA),Pathomics,Lymphocyte Depleted,0.15811283080390748,94
UNI (SPARRA),Pathomics,Wound Healing,0.058800695123429225,214
UNI (SPARRA),Pathomics,Inflammatory,0.3655070947499711,311
LVMMed+UNI (SPARRA),Radiopathomics,IFN-gamma Dominant,-0.018221783251230805,267
LVMMed+UNI (SPARRA),Radiopathomics,Lymphocyte Depleted,0.18945548540715684,94
LVMMed+UNI (SPARRA),Radiopathomics,Wound Healing,0.040957768493037006,214
LVMMed+UNI (SPARRA),Radiopathomics,Inflammatory,0.3486398628120202,311
LVMMed+UNI (ABMIL),Radiopathomics,IFN-gamma Dominant,0.08011033404762435,267
LVMMed+UNI (ABMIL),Radiopathomics,Lymphocyte Depleted,0.11572566134491546,94
LVMMed+UNI (ABMIL),Radiopathomics,Wound Healing,-0.2728266871467666,214
LVMMed+UNI (ABMIL),Radiopathomics,Inflammatory,0.23830763258188592,311
UNI (MEAN),Pathomics,IFN-gamma Dominant,-0.11004678277415936,267
UNI (MEAN),Pathomics,Lymphocyte Depleted,0.020287532330913738,94
UNI (MEAN),Pathomics,Wound Healing,0.026998270465099283,214
UNI (MEAN),Pathomics,Inflammatory,0.2845337769241415,311
LVMMed (MEAN),Radiomics,IFN-gamma Dominant,-0.8473852369810344,267
LVMMed (MEAN),Radiomics,Lymphocyte Depleted,-0.16339858920872818,94
LVMMed (MEAN),Radiomics,Wound Healing,-0.6125625151248202,214
LVMMed (MEAN),Radiomics,Inflammatory,-0.00976714321423744,311
UNI (ABMIL),Pathomics,IFN-gamma Dominant,-0.0750472861136462,267
UNI (ABMIL),Pathomics,Lymphocyte Depleted,0.1571883522017743,94
UNI (ABMIL),Pathomics,Wound Healing,0.04344266852346823,214
UNI (ABMIL),Pathomics,Inflammatory,0.33114686835632556,311
FMCIB+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,-0.4103977444339526,267
FMCIB+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.17282916852728736,94
FMCIB+CONCH (MEAN),Radiopathomics,Wound Healing,-0.3036488605518144,214
FMCIB+CONCH (MEAN),Radiopathomics,Inflammatory,-0.05667677594894238,311
LVMMed+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,-0.31694974388352537,267
LVMMed+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.07082819819267527,94
LVMMed+CONCH (MEAN),Radiopathomics,Wound Healing,-0.1947631906369769,214
LVMMed+CONCH (MEAN),Radiopathomics,Inflammatory,0.2517371711518097,311
CONCH (SPARRA),Pathomics,IFN-gamma Dominant,-0.13431046535710434,267
CONCH (SPARRA),Pathomics,Lymphocyte Depleted,0.08989979939127568,94
CONCH (SPARRA),Pathomics,Wound Healing,-0.02833122196441895,214
CONCH (SPARRA),Pathomics,Inflammatory,0.3020289863508522,311
LVMMed+CONCH (SPARRA),Radiopathomics,IFN-gamma Dominant,-0.13133770922065469,267
LVMMed+CONCH (SPARRA),Radiopathomics,Lymphocyte Depleted,-0.015578323548659068,94
LVMMed+CONCH (SPARRA),Radiopathomics,Wound Healing,-0.2111287369190593,214
LVMMed+CONCH (SPARRA),Radiopathomics,Inflammatory,0.22136184072501452,311
LVMMed+CONCH (ABMIL),Radiopathomics,IFN-gamma Dominant,0.042223794365432776,267
LVMMed+CONCH (ABMIL),Radiopathomics,Lymphocyte Depleted,0.005594547951368933,94
LVMMed+CONCH (ABMIL),Radiopathomics,Wound Healing,-0.3012141679169509,214
LVMMed+CONCH (ABMIL),Radiopathomics,Inflammatory,0.24238769256607084,311
CONCH (MEAN),Pathomics,IFN-gamma Dominant,-0.20275614785268048,267
CONCH (MEAN),Pathomics,Lymphocyte Depleted,-0.15458085284442546,94
CONCH (MEAN),Pathomics,Wound Healing,-0.04087079981183117,214
CONCH (MEAN),Pathomics,Inflammatory,0.277114677079209,311
CONCH (ABMIL),Pathomics,IFN-gamma Dominant,-0.05616106319121994,267
CONCH (ABMIL),Pathomics,Lymphocyte Depleted,0.15339236133982515,94
CONCH (ABMIL),Pathomics,Wound Healing,-0.05203698076851815,214
CONCH (ABMIL),Pathomics,Inflammatory,0.3236343579001707,311
FMCIB+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,-0.4516023028130651,267
FMCIB+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,-0.37570870382559485,94
FMCIB+CHIEF (MEAN),Radiopathomics,Wound Healing,-0.3244106273148466,214
FMCIB+CHIEF (MEAN),Radiopathomics,Inflammatory,0.0025910046304346013,311
pyradiomics+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,-0.3820372010764943,267
pyradiomics+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.05418440798863289,94
pyradiomics+CONCH (MEAN),Radiopathomics,Wound Healing,-0.5081859123297319,214
pyradiomics+CONCH (MEAN),Radiopathomics,Inflammatory,0.23157130569496454,311
pyradiomics+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,-0.4195910156064784,267
pyradiomics+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,-0.045690960605652364,94
pyradiomics+CHIEF (MEAN),Radiopathomics,Wound Healing,-0.3279749170302815,214
pyradiomics+CHIEF (MEAN),Radiopathomics,Inflammatory,0.1530115821530259,311
