Model,Omics,Subtype,R2,N
CONCH (ABMIL),Pathomics,Lymphocyte Depleted,-0.046690396882999474,94
CONCH (ABMIL),Pathomics,Wound Healing,0.30582111587257177,214
CONCH (ABMIL),Pathomics,Inflammatory,0.46213586154497044,311
FMCIB+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.2393271955550843,267
FMCIB+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,-0.7881073682194233,94
FMCIB+CHIEF (MEAN),Radiopathomics,Wound Healing,-0.15525704625836712,214
FMCIB+CHIEF (MEAN),Radiopathomics,Inflammatory,0.0759295842754717,311
pyradiomics+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.3824074221497409,267
pyradiomics+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.397728194507565,94
pyradiomics+CONCH (MEAN),Radiopathomics,Wound Healing,0.2222418140752127,214
pyradiomics+CONCH (MEAN),Radiopathomics,Inflammatory,0.3001147236444679,311
pyradiomics+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.275452981231048,267
pyradiomics+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,-0.5570803808911735,94
pyradiomics+CHIEF (MEAN),Radiopathomics,Wound Healing,0.09730314418255281,214
pyradiomics+CHIEF (MEAN),Radiopathomics,Inflammatory,0.21390723455107297,311
