Model,Omics,Subtype,R2,N
CHIEF (ABMIL),Pathomics,IFN-gamma Dominant,0.0368463127937837,267
CHIEF (ABMIL),Pathomics,Lymphocyte Depleted,0.06202614286646979,94
CHIEF (ABMIL),Pathomics,Wound Healing,0.2544267070385742,214
CHIEF (ABMIL),Pathomics,Inflammatory,0.1838638580210442,311
LVMMed (SPARRA),Radiomics,IFN-gamma Dominant,-0.5449570724483677,267
LVMMed (SPARRA),Radiomics,Lymphocyte Depleted,-0.4518391611461914,94
LVMMed (SPARRA),Radiomics,Wound Healing,0.04614375224198197,214
LVMMed (SPARRA),Radiomics,Inflammatory,-0.06342877158032434,311
LVMMed (ABMIL),Radiomics,IFN-gamma Dominant,-0.5823117304052587,267
LVMMed (ABMIL),Radiomics,Lymphocyte Depleted,-0.4593756848649151,94
LVMMed (ABMIL),Radiomics,Wound Healing,0.0006728137403945178,214
LVMMed (ABMIL),Radiomics,Inflammatory,-0.18473088977568275,311
LVMMed+UNI (MEAN),Radiopathomics,IFN-gamma Dominant,-0.09227633692624204,267
LVMMed+UNI (MEAN),Radiopathomics,Lymphocyte Depleted,0.0208305094707818,94
LVMMed+UNI (MEAN),Radiopathomics,Wound Healing,0.12217975319558683,214
LVMMed+UNI (MEAN),Radiopathomics,Inflammatory,0.12562382898063107,311
UNI (SPARRA),Pathomics,IFN-gamma Dominant,0.08799927805759955,267
UNI (SPARRA),Pathomics,Lymphocyte Depleted,0.1728824157143044,94
UNI (SPARRA),Pathomics,Wound Healing,0.2625995307885196,214
UNI (SPARRA),Pathomics,Inflammatory,0.27692807232143624,311
LVMMed+UNI (SPARRA),Radiopathomics,IFN-gamma Dominant,0.03696119221911631,267
LVMMed+UNI (SPARRA),Radiopathomics,Lymphocyte Depleted,0.18130273507502948,94
LVMMed+UNI (SPARRA),Radiopathomics,Wound Healing,0.21410209225179033,214
LVMMed+UNI (SPARRA),Radiopathomics,Inflammatory,0.2668214931526721,311
LVMMed+UNI (ABMIL),Radiopathomics,IFN-gamma Dominant,0.008408211466120918,267
LVMMed+UNI (ABMIL),Radiopathomics,Lymphocyte Depleted,0.037956476835374175,94
LVMMed+UNI (ABMIL),Radiopathomics,Wound Healing,0.13599705185980326,214
LVMMed+UNI (ABMIL),Radiopathomics,Inflammatory,0.10038787832859852,311
UNI (MEAN),Pathomics,IFN-gamma Dominant,0.006799411941748157,267
UNI (MEAN),Pathomics,Lymphocyte Depleted,0.025145029771189598,94
UNI (MEAN),Pathomics,Wound Healing,0.24218547118236866,214
UNI (MEAN),Pathomics,Inflammatory,0.17462164769404076,311
LVMMed (MEAN),Radiomics,IFN-gamma Dominant,-0.5366752728557438,267
LVMMed (MEAN),Radiomics,Lymphocyte Depleted,-0.39254126581002224,94
LVMMed (MEAN),Radiomics,Wound Healing,0.03669815065350379,214
