Model,Omics,Subtype,R2,N
FMCIB+UNI (MEAN),Radiopathomics,Inflammatory,0.16289746031019225,311
pyradiomics (MEAN),Radiomics,IFN-gamma Dominant,0.00379391059440215,267
pyradiomics (MEAN),Radiomics,Lymphocyte Depleted,-1.1884921332446683,94
pyradiomics (MEAN),Radiomics,Wound Healing,-0.00041178880840919696,214
pyradiomics (MEAN),Radiomics,Inflammatory,-0.13337609186347943,311
pyradiomics+UNI (MEAN),Radiopathomics,IFN-gamma Dominant,0.1330713826595945,267
pyradiomics+UNI (MEAN),Radiopathomics,Lymphocyte Depleted,-0.0631556968112974,94
pyradiomics+UNI (MEAN),Radiopathomics,Wound Healing,0.15140054014716164,214
pyradiomics+UNI (MEAN),Radiopathomics,Inflammatory,0.18080947648361312,311
BiomedParse+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.16502352880357252,267
BiomedParse+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,0.0051555911058384085,94
BiomedParse+CHIEF (MEAN),Radiopathomics,Wound Healing,0.157832285428969,214
BiomedParse+CHIEF (MEAN),Radiopathomics,Inflammatory,0.16868833045299736,311
BiomedParse+CHIEF (SPARRA),Radiopathomics,IFN-gamma Dominant,0.17691359766799253,267
BiomedParse+CHIEF (SPARRA),Radiopathomics,Lymphocyte Depleted,-0.011937346510191738,94
BiomedParse+CHIEF (SPARRA),Radiopathomics,Wound Healing,0.21386710668373066,214
BiomedParse+CHIEF (SPARRA),Radiopathomics,Inflammatory,0.19634068282547879,311
BiomedParse+CHIEF (ABMIL),Radiopathomics,IFN-gamma Dominant,0.2061719701316992,267
BiomedParse+CHIEF (ABMIL),Radiopathomics,Lymphocyte Depleted,-0.035062124411194384,94
BiomedParse+CHIEF (ABMIL),Radiopathomics,Wound Healing,0.23378405856483886,214
BiomedParse+CHIEF (ABMIL),Radiopathomics,Inflammatory,0.243530903400361,311
LVMMed+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.10489147799346588,267
LVMMed+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,-0.060560322997137206,94
LVMMed+CHIEF (MEAN),Radiopathomics,Wound Healing,0.1422666896332594,214
LVMMed+CHIEF (MEAN),Radiopathomics,Inflammatory,0.1548218105690542,311
CHIEF (SPARRA),Pathomics,IFN-gamma Dominant,0.17757694707960148,267
CHIEF (SPARRA),Pathomics,Lymphocyte Depleted,0.060762942485900084,94
CHIEF (SPARRA),Pathomics,Wound Healing,0.23386437034728658,214
CHIEF (SPARRA),Pathomics,Inflammatory,0.2204122990098517,311
LVMMed+CHIEF (SPARRA),Radiopathomics,IFN-gamma Dominant,0.16882717167105676,267
LVMMed+CHIEF (SPARRA),Radiopathomics,Lymphocyte Depleted,-0.053681405707659335,94
LVMMed+CHIEF (SPARRA),Radiopathomics,Wound Healing,0.20603002243050395,214
LVMMed+CHIEF (SPARRA),Radiopathomics,Inflammatory,0.2199386575923732,311
LVMMed+CHIEF (ABMIL),Radiopathomics,IFN-gamma Dominant,0.13010683812226842,267
LVMMed+CHIEF (ABMIL),Radiopathomics,Lymphocyte Depleted,-0.09537100327241554,94
LVMMed+CHIEF (ABMIL),Radiopathomics,Wound Healing,0.07667902314328123,214
LVMMed+CHIEF (ABMIL),Radiopathomics,Inflammatory,0.1939357363163482,311
CHIEF (MEAN),Pathomics,IFN-gamma Dominant,0.1495751113434146,267
CHIEF (MEAN),Pathomics,Lymphocyte Depleted,0.02257192881909842,94
CHIEF (MEAN),Pathomics,Wound Healing,0.17702366895255772,214
CHIEF (MEAN),Pathomics,Inflammatory,0.16484275131729176,311
CHIEF (ABMIL),Pathomics,IFN-gamma Dominant,0.21839574933256867,267
CHIEF (ABMIL),Pathomics,Lymphocyte Depleted,0.07574286160180166,94
CHIEF (ABMIL),Pathomics,Wound Healing,0.22054626208064765,214
CHIEF (ABMIL),Pathomics,Inflammatory,0.2513679873883087,311
LVMMed (SPARRA),Radiomics,IFN-gamma Dominant,-0.018084054044604114,267
LVMMed (SPARRA),Radiomics,Lymphocyte Depleted,-0.9931846185258988,94
